,returns,regime,regime_code,confidence
2018-04-02,0.03949481708543703,Sideways Market,4,0.8562812826757848
2018-04-03,-0.006164907128804816,Sideways Market,4,0.7614092574052171
2018-04-04,0.00245255240679812,Sideways Market,4,0.7138240482399478
2018-04-05,0.014492987532111626,Sideways Market,4,0.6767538945642912
2018-04-06,1.278230022474261e-05,Sideways Market,4,0.6233231510108658
2018-04-07,-0.028301435684364735,Sideways Market,4,0.5228513425919298
2018-04-08,0.014821962968738568,Sideways Market,4,0.4360253788815206
2018-04-09,0.0008208269904137326,Sideways Market,4,0.43394075221397765
2018-04-10,-0.0015167285202962375,Sideways Market,4,0.2686699144933048
2018-04-11,-0.0016188956943376704,Bull Market,0,0.3493873562358405
2018-04-12,0.02394741510759151,Bull Market,0,0.5296847321140327
2018-04-13,0.011489186199741527,Bull Market,0,0.5051625913212462
2018-04-14,0.019849799840066223,Bull Market,0,0.6129522657567765
2018-04-15,0.0025613140297288386,Bull Market,0,0.6056555932861081
2018-04-16,-0.012213756863846698,Bull Market,0,0.7700494398045067
2018-04-17,-0.009430060420535125,Bull Market,0,0.7324689876303097
2018-04-18,-0.007084619160317091,Bull Market,0,0.7987534681173847
2018-04-19,0.016285834951216552,Bull Market,0,0.9746237919112641
2018-04-20,0.01856443969359175,Bull Market,0,0.9819290349368963
2018-04-21,0.014063487626149446,Bull Market,0,0.7978810613306858
2018-04-22,0.02263809369610477,Bull Market,0,0.8415299123508451
2018-04-23,0.02322599780765601,Bull Market,0,0.8154962672634252
2018-04-24,0.006711887997989612,Bull Market,0,0.7876141310488882
2018-04-25,0.0037059826214126384,Bull Market,0,0.8216043094756087
2018-04-26,-0.012086807957454386,Bull Market,0,0.8112599974224696
2018-04-27,0.010095285272191052,Bull Market,0,0.9280675464902439
2018-04-28,0.008712320570366536,Bull Market,0,0.9402853199863822
2018-04-29,0.0004995449578525197,Bull Market,0,0.8479643123439301
2018-04-30,0.01729826065276468,Bull Market,0,0.9217726671354003
2018-05-01,0.005651675152658524,Bull Market,0,0.9863716606270143
2018-05-02,-0.006202841429739665,Bull Market,0,1.0
2018-05-03,0.01829825915804087,Bull Market,0,1.0
2018-05-04,0.007097491063171933,Bull Market,0,0.9365885738026444
2018-05-05,0.010271800082575935,Bull Market,0,0.8643135613515591
2018-05-06,0.02736123224043582,Bull Market,0,0.8220542862838057
2018-05-07,-0.006362374653018126,Bull Market,0,0.8822372341026762
2018-05-08,-0.007683435797401045,Bull Market,0,0.8522048458484762
2018-05-09,-0.022528589805533128,Bull Market,0,0.777877900100658
2018-05-10,-0.01415087108749005,Bull Market,0,0.8439684722274526
2018-05-11,0.00494169399901386,Bull Market,0,0.9356183324021088
2018-05-12,0.011434360996781901,Bull Market,0,0.8602856176420763
2018-05-13,0.003894735540744751,Bull Market,0,0.7519099050056904
2018-05-14,-0.006929181148227858,Bull Market,0,0.9990793043075639
2018-05-15,0.02067944238543407,Bull Market,0,0.9486729306773892
2018-05-16,0.010984598026889137,Bull Market,0,0.8846213561153933
2018-05-17,0.009223931272676627,Bull Market,0,0.7081874925336238
2018-05-18,0.009898636564322619,Bull Market,0,0.7141336892643686
2018-05-19,-0.0006751857837032085,Bull Market,0,0.6630510111215683
2018-05-20,-0.003166951740110151,Bull Market,0,0.570672451449706
2018-05-21,-0.004166544876604552,Bull Market,0,0.413549924617828
2018-05-22,-0.002202862038765799,Bull Market,0,0.4324174324660151
2018-05-23,0.007877081434578907,Bull Market,0,0.40920720866240434
2018-05-24,0.006415716847879705,Bull Market,0,0.27140097626168036
2018-05-25,0.017843726285002852,Sideways Market,4,0.34650312971933883
2018-05-26,0.008326749377434675,Sideways Market,4,0.5098907239452761
2018-05-27,0.018542243551496605,Sideways Market,4,0.5000084721928957
2018-05-28,0.016762578895911588,Sideways Market,4,0.5855950073054683
2018-05-29,-0.011870885557029972,Sideways Market,4,0.5567780522672219
2018-05-30,-0.020557190065520703,Sideways Market,4,0.6673567126332403
2018-05-31,-0.01623682885452037,Sideways Market,4,0.8994839320859884
2018-06-01,0.008239467793377756,Sideways Market,4,0.9427756730026253
2018-06-02,0.021938005521524622,Sideways Market,4,0.9536437866788149
2018-06-03,-0.004803587189911034,Sideways Market,4,0.8856575894738179
2018-06-04,0.010032571619195536,Sideways Market,4,0.7434164658604543
2018-06-05,0.007544991711044162,Sideways Market,4,0.7520760299490806
2018-06-06,-0.020337603923163212,Sideways Market,4,0.7613453077003702
2018-06-07,0.023385200461197183,Sideways Market,4,0.82069886788554
2018-06-08,0.0044017818738470785,Sideways Market,4,0.8890368752188368
2018-06-09,-0.0005862478810944962,Sideways Market,4,0.828404485428693
2018-06-10,0.016725599866041187,Sideways Market,4,0.8544781435005228
2018-06-11,0.013495747374287331,Sideways Market,4,0.8646398741199879
2018-06-12,0.02082398128862763,Sideways Market,4,0.9351615310563693
2018-06-13,-0.01118829999365349,Sideways Market,4,0.944660544650566
2018-06-14,0.009802128865615734,Sideways Market,4,1.0
2018-06-15,-0.0001413263956930096,Sideways Market,4,1.0
2018-06-16,0.02938053853524133,Sideways Market,4,0.9808569944239763
2018-06-17,0.022447909123879933,Sideways Market,4,1.0
2018-06-18,-0.00666107688739812,Sideways Market,4,0.9696961311947352
2018-06-19,0.02439868339035038,Sideways Market,4,0.901594390932396
2018-06-20,0.014894494985095775,Sideways Market,4,0.9368539194878536
2018-06-21,-0.028262508778477854,Sideways Market,4,0.9324101361053606
2018-06-22,-0.00038475061658141597,Sideways Market,4,0.962990368186855
2018-06-23,-0.008955491867628165,Sideways Market,4,1.0
2018-06-24,0.014073947007644694,Sideways Market,4,0.9775435012246202
2018-06-25,-0.020218873107906363,Sideways Market,4,0.9322501757325494
2018-06-26,-0.01507458797654813,Sideways Market,4,0.9271901075973097
2018-06-27,0.002557610769673554,Sideways Market,4,0.9971236178151911
2018-06-28,0.01389221321546465,Sideways Market,4,1.0
2018-06-29,-0.025559574328952367,Sideways Market,4,1.0
2018-06-30,0.003418519301440135,Sideways Market,4,1.0
2018-07-01,-0.0015297157437457864,Sideways Market,4,1.0
2018-07-02,-0.015946219039007364,Sideways Market,4,0.923675439682659
2018-07-03,0.009024351145250254,Sideways Market,4,1.0
2018-07-04,-0.005461855063543999,Sideways Market,4,0.9430484643901694
2018-07-05,-0.011813069218874898,Sideways Market,4,0.9791609105791089
2018-07-06,0.0004425217620003187,Sideways Market,4,0.9638659731042776
2018-07-07,-0.010680064092859107,Sideways Market,4,0.9948195852897196
2018-07-08,0.004893776680909928,Sideways Market,4,0.9875687562717279
2018-07-09,-0.005094322112607217,Sideways Market,4,0.9809674343771971
2018-07-10,0.017601597824212348,Sideways Market,4,0.986206311733935
2018-07-11,0.027463383548831273,Sideways Market,4,1.0
2018-07-12,0.02895970605218642,Sideways Market,4,0.9862030288751829
2018-07-13,-0.004012522088217124,Sideways Market,4,0.9913700811223863
2018-07-14,-0.0030804997655436033,Sideways Market,4,1.0
2018-07-15,0.0003106872002485106,Sideways Market,4,1.0
2018-07-16,0.003585275687758717,Sideways Market,4,0.9750761512172044
2018-07-17,0.005237113003477572,Sideways Market,4,1.0
2018-07-18,-0.012419226512651893,Sideways Market,4,1.0
2018-07-19,0.004736546298742353,Sideways Market,4,1.0
2018-07-20,-0.006098436756067004,Sideways Market,4,0.998953603184266
2018-07-21,-0.013423598336884033,Sideways Market,4,1.0
2018-07-22,0.002458576945318339,Sideways Market,4,0.9874112347918549
2018-07-23,0.0014190100818027656,Sideways Market,4,0.9692727493722694
2018-07-24,-0.011237802755289607,Sideways Market,4,0.9806075050495986
2018-07-25,-0.02478329208368046,Sideways Market,4,0.9131996000924365
2018-07-26,0.015474165637287225,Sideways Market,4,1.0
2018-07-27,-0.0022171483660162155,Sideways Market,4,1.0
2018-07-28,-0.013776420884881038,Sideways Market,4,1.0
2018-07-29,-0.00420773948956269,Sideways Market,4,0.9402240203168669
2018-07-30,0.018660431772397984,Sideways Market,4,0.9798208014248551
2018-07-31,0.01126548939658862,Sideways Market,4,1.0
2018-08-01,-0.010579045571347426,Sideways Market,4,1.0
2018-08-02,-0.003836600357903304,Sideways Market,4,1.0
2018-08-03,-0.017123352441527948,Sideways Market,4,1.0
2018-08-04,-0.05274743842685454,Sideways Market,4,0.8785044272462033
2018-08-05,0.009960930233820844,Sideways Market,4,1.0
2018-08-06,-0.0029844501567117526,Sideways Market,4,1.0
2018-08-07,0.0017371019285747108,Sideways Market,4,0.9988587622072381
2018-08-08,-0.014370760178138129,Sideways Market,4,0.9782767655104175
2018-08-09,-0.017319091731771662,Sideways Market,4,1.0
2018-08-10,0.013294805455055831,Sideways Market,4,0.9986483911996031
2018-08-11,-0.004395763427844808,Sideways Market,4,0.8431527794683995
2018-08-12,0.005278448245768261,Sideways Market,4,0.9778718868846212
2018-08-13,-0.00025422705783057853,Sideways Market,4,1.0
2018-08-14,0.021137195278226755,Sideways Market,4,0.9441478669619225
2018-08-15,-0.00013788235102362724,Sideways Market,4,1.0
2018-08-16,0.005721058802014738,Sideways Market,4,1.0
2018-08-17,0.0012843164329977333,Sideways Market,4,0.9872057687306607
2018-08-18,0.024622997958677544,Sideways Market,4,1.0
2018-08-19,-0.007372978727356622,Sideways Market,4,0.9965168707836422
2018-08-20,0.022519162833745256,Sideways Market,4,0.9736337060986304
2018-08-21,0.009935455085101935,Sideways Market,4,0.9665731470319306
2018-08-22,-0.0014221516216048242,Sideways Market,4,1.0
2018-08-23,-0.009469890843500643,Sideways Market,4,0.9913252409471773
2018-08-24,0.027376654587321005,Sideways Market,4,0.9613998979808751
2018-08-25,0.008697209987717447,Sideways Market,4,1.0
2018-08-26,0.010596583007990424,Sideways Market,4,1.0
2018-08-27,-0.005733518527374025,Sideways Market,4,0.92539945284549
2018-08-28,0.0011911271764487427,Sideways Market,4,0.9677903071651199
2018-08-29,-0.02434530644564754,Sideways Market,4,0.915060081146387
2018-08-30,-0.009256747742379428,Sideways Market,4,1.0
2018-08-31,0.022646281784190033,Sideways Market,4,0.9818631137268244
2018-09-01,0.010400539116949874,Sideways Market,4,0.9661604413586261
2018-09-02,-0.00316721012949727,Sideways Market,4,0.9749916377860112
2018-09-03,0.023986029017879065,Sideways Market,4,0.9622905220455648
2018-09-04,-0.004836926564635118,Sideways Market,4,0.9908484170079037
2018-09-05,0.0003654399851383168,Sideways Market,4,1.0
2018-09-06,-0.004512466410149881,Sideways Market,4,1.0
2018-09-07,0.0166935015589026,Sideways Market,4,0.9306198841386103
2018-09-08,-0.01033206171729283,Sideways Market,4,0.9426003552497978
2018-09-09,0.028740291831041195,Sideways Market,4,1.0
2018-09-10,0.016276040333540857,Sideways Market,4,0.9583710934306238
2018-09-11,-0.02772943058829848,Sideways Market,4,0.9904590647333844
2018-09-12,-0.0031248538422986717,Sideways Market,4,1.0
2018-09-13,-0.008259137262135214,Sideways Market,4,0.8497147631688287
2018-09-14,0.010201128247328557,Sideways Market,4,0.8176901459894244
2018-09-15,0.029678708014541682,Sideways Market,4,0.8429866787930336
2018-09-16,-0.013574120360806782,Sideways Market,4,0.7800414023092082
2018-09-17,0.008725061258360516,Sideways Market,4,0.924305201390105
2018-09-18,-0.009725857090459561,Sideways Market,4,0.7920350780928597
2018-09-19,0.0007154275760119714,Sideways Market,4,0.7913017546745187
2018-09-20,-0.02131040139117806,Sideways Market,4,0.7633284891426795
2018-09-21,-0.006131944936094725,Sideways Market,4,0.7354172550216713
2018-09-22,0.012213644046165612,Sideways Market,4,0.807257445057724
2018-09-23,-0.004336608095135032,Sideways Market,4,0.9624416034455113
2018-09-24,0.004403591219287691,Sideways Market,4,0.8397653871916775
2018-09-25,-0.01054768754360124,Sideways Market,4,0.8413892207195203
2018-09-26,-0.00018381636304627433,Sideways Market,4,0.8082830420787345
2018-09-27,0.012255373109701092,Sideways Market,4,0.6979007007226832
2018-09-28,-0.01418958183192535,Sideways Market,4,0.6799640723736673
2018-09-29,-0.008411605985777629,Sideways Market,4,0.6649268053863892
2018-09-30,0.03303869376406668,Sideways Market,4,0.550724739662533
2018-10-01,-0.0004821825612759125,Sideways Market,4,0.4507925847801077
2018-10-02,-0.009220447348297647,Sideways Market,4,0.4106097062726896
2018-10-03,-0.003013057447324081,Sideways Market,4,0.4113556444750767
2018-10-04,-0.0066130413874111015,Bear Market,1,0.2979376008779573
2018-10-05,-0.008577515768988145,Bear Market,1,0.47163594531594744
2018-10-06,0.0022178853936322667,Bear Market,1,0.46015239397885205
2018-10-07,-0.010228300829096513,Bear Market,1,0.592085839703376
2018-10-08,-0.013040565598736929,Bear Market,1,0.5838957663942544
2018-10-09,0.004825064597040678,Bear Market,1,0.7577948868027862
2018-10-10,-0.016287278773156916,Bear Market,1,0.8039962345302415
2018-10-11,-0.0024013024854552607,Bear Market,1,0.9349751184582101
2018-10-12,-0.01014085705027742,Bear Market,1,0.916436349350149
2018-10-13,0.0005397794701308453,Bear Market,1,0.9848451835000918
2018-10-14,0.006632312294578519,Bear Market,1,0.7953447852337093
2018-10-15,-0.023734880716320954,Bear Market,1,0.9430573501888204
2018-10-16,-0.03627640455050409,Bear Market,1,0.8616748352043201
2018-10-17,-0.0020328846500358437,Bear Market,1,0.9072337419599121
2018-10-18,0.0017910643339178458,Bear Market,1,0.8862178409653934
2018-10-19,-0.004234306923098275,Bear Market,1,0.9040976520760261
2018-10-20,-0.005095332014102106,Bear Market,1,0.796244124205026
2018-10-21,-0.029367228226447495,Bear Market,1,0.8520079515200384
2018-10-22,-0.01402825961005585,Bear Market,1,0.858933972673241
2018-10-23,-0.0012751128962232702,Bear Market,1,0.9029541556341527
2018-10-24,-0.005849847905910776,Bear Market,1,0.9948249641620681
2018-10-25,-0.004483749484329857,Bear Market,1,0.9196162267995472
2018-10-26,-0.00754107451600986,Bear Market,1,1.0
2018-10-27,0.013724901824253363,Bear Market,1,0.8993751574147324
2018-10-28,-0.017899476057760894,Bear Market,1,1.0
2018-10-29,0.012969670182945071,Bear Market,1,1.0
2018-10-30,0.0037589915313016972,Bear Market,1,1.0
2018-10-31,0.01086961802502267,Bear Market,1,1.0
2018-11-01,-0.034315748397158244,Bear Market,1,0.9768803291617886
2018-11-02,0.015881426482246656,Bear Market,1,0.9211882700745567
2018-11-03,-0.013029650662058436,Bear Market,1,0.980273924579494
2018-11-04,0.00023493608705217432,Bear Market,1,0.9606144408560442
2018-11-05,0.022637502935535667,Bear Market,1,1.0
2018-11-06,-0.018026705314489397,Bear Market,1,0.9789448830472708
2018-11-07,-0.011114156095349522,Bear Market,1,1.0
2018-11-08,0.027139578467300324,Bear Market,1,1.0
2018-11-09,-0.019837278909464053,Bear Market,1,0.9292958801366824
2018-11-10,0.010733890177542315,Bear Market,1,0.9998696236732896
2018-11-11,-0.010226495444848648,Bear Market,1,0.9976128199167168
2018-11-12,-0.005857318382642602,Bear Market,1,1.0
2018-11-13,-0.004038007151147256,Bear Market,1,1.0
2018-11-14,-0.0042568528654204,Bear Market,1,1.0
2018-11-15,-0.0009296622167742669,Bear Market,1,0.9445262792605004
2018-11-16,-0.02349302985255624,Bear Market,1,0.9213955365434391
2018-11-17,-0.007337369921698109,Bear Market,1,1.0
2018-11-18,-0.01917783695168082,Bear Market,1,1.0
2018-11-19,-0.018063048164064878,Bear Market,1,1.0
2018-11-20,0.013610131397153634,Bear Market,1,0.9619450590844782
2018-11-21,-0.006506423599273043,Bear Market,1,0.9211075547231753
2018-11-22,-0.04300663888043481,Bear Market,1,1.0
2018-11-23,-0.024034875828228584,Bear Market,1,1.0
2018-11-24,-0.02187286308386837,Bear Market,1,0.9810651121172869
2018-11-25,-0.01175187340041408,Bear Market,1,0.8926930355822154
2018-11-26,-0.026476025138522964,Bear Market,1,0.9665454907275569
2018-11-27,-0.005871809635691859,Bear Market,1,1.0
2018-11-28,-0.021163922566128132,Bear Market,1,1.0
2018-11-29,-0.0035713159749008023,Bear Market,1,0.931084741328766
2018-11-30,-1.824616950635294e-05,Bear Market,1,1.0
2018-12-01,-0.007403155237613736,Bear Market,1,0.9955904787366324
2018-12-02,0.017253959463964092,Bear Market,1,1.0
2018-12-03,-0.005987046000074204,Bear Market,1,0.9651032964618036
2018-12-04,-0.015549776826930954,Bear Market,1,0.9691510428531533
2018-12-05,-0.012450207953800104,Bear Market,1,1.0
2018-12-06,0.030950262225445287,Bear Market,1,0.9791171572097395
2018-12-07,-0.03179574525900422,Bear Market,1,0.9563262454695755
2018-12-08,-0.002619795967852203,Bear Market,1,1.0
2018-12-09,0.015407523540660108,Bear Market,1,1.0
2018-12-10,-0.03107528539536187,Bear Market,1,0.9520043874265162
2018-12-11,-0.01840459646299593,Bear Market,1,1.0
2018-12-12,-0.025940912008722717,Bear Market,1,0.9234019343180238
2018-12-13,-0.005372932167442387,Bear Market,1,1.0
2018-12-14,-0.020663234645753835,Bear Market,1,1.0
2018-12-15,-0.019274776685689256,Bear Market,1,1.0
2018-12-16,-0.007308905971629047,Bear Market,1,0.9874228526412226
2018-12-17,-0.0028018557188986275,Bear Market,1,1.0
2018-12-18,-0.02311228309397695,Bear Market,1,1.0
2018-12-19,-0.007988384987313503,Bear Market,1,0.99176756518141
2018-12-20,-0.02249520614368194,Bear Market,1,0.9425498032167239
2018-12-21,-0.005894521167232481,Bear Market,1,1.0
2018-12-22,-0.009105140818071025,Bear Market,1,0.9936737279351132
2018-12-23,-0.033654008071598004,Bear Market,1,1.0
2018-12-24,-0.011418131467215306,Bear Market,1,1.0
2018-12-25,-0.013245648456215658,Bear Market,1,1.0
2018-12-26,-0.00585767808164947,Bear Market,1,1.0
2018-12-27,-0.05690350233778615,Bear Market,1,1.0
2018-12-28,-0.004072538494572119,Bear Market,1,1.0
2018-12-29,-0.0015091466734170249,Bear Market,1,0.8730484627640254
2018-12-30,-0.011776238320171814,Bear Market,1,0.8340719876109306
2018-12-31,-0.01941746846322454,Bear Market,1,0.8343715681170828
2019-01-01,-0.0043338893076335875,Bear Market,1,0.8531437535163703
2019-01-02,0.013435839248320293,Bear Market,1,0.8659310374232019
2019-01-03,0.006539958487378875,Bear Market,1,0.8749518647634581
2019-01-04,0.0028179638647272717,Bear Market,1,0.8627823864966593
2019-01-05,0.0003190705367847866,Bear Market,1,0.830503703305151
2019-01-06,-0.045438818412598704,Bear Market,1,0.7664953242228316
2019-01-07,0.023763064707986663,Bear Market,1,0.844941303580577
2019-01-08,-0.029400158257083454,Bear Market,1,0.924932797278339
2019-01-09,-0.016888487165986857,Bear Market,1,0.8716206779870229
2019-01-10,-0.0184550834106546,Bear Market,1,0.8622597839552015
2019-01-11,-0.04009100749844455,Bear Market,1,0.8298226193550566
2019-01-12,0.016380686098223095,Bear Market,1,0.7513655950506427
2019-01-13,0.005010643036553755,Bear Market,1,0.6449832803932355
2019-01-14,-0.015246845304925632,Bear Market,1,0.6022375265390734
2019-01-15,0.006845647499735326,Bear Market,1,0.4567273013680328
2019-01-16,0.012790942714517823,Bear Market,1,0.41191014334240844
2019-01-17,-0.0077871829029217635,Bear Market,1,0.3426681348591357
2019-01-18,0.002414737781782315,Bear Market,1,0.2512561418560754
2019-01-19,-0.05662962368045601,Crisis,5,0.35203541895863305
2019-01-20,0.010277304571551458,Crisis,5,0.4295587927503236
2019-01-21,-0.03455572786103941,Crisis,5,0.4868852879055615
2019-01-22,0.0009936610076222803,Crisis,5,0.5671627488373678
